/* DATA DESCRIPTION:
Citation:	Lambert, Fabrice; Bigler, Matthias; Steffensen, Jørgen Peder; Hutterli, Manuel A; Fischer, Hubertus (2012): EDC dust laser signal (24-769.5 m) [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.780541, 
	In supplement to: Lambert, F et al. (2012): Centennial mineral dust variability in high-resolution ice core data from Dome C, Antarctica. Climate of the Past, 8, 609-623, https://doi.org/10.5194/cp-8-609-2012
Project(s):	European Project for Ice Coring in Antarctica (EPICA) (URI: https://en.wikipedia.org/wiki/European_Project_for_Ice_Coring_in_Antarctica)
Funding:	Fifth Framework Programme (FP5), grant/award no. EVK2-CT-2000-00077: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/EVK2-CT-2000-00077)
	Fourth Framework Programme (FP4), grant/award no. ENV4980702: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/ENV4980702)
Coverage:	LATITUDE: -75.100000 * LONGITUDE: 123.350000
	DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00
	MINIMUM DEPTH, ice/snow: 24.20 m * MAXIMUM DEPTH, ice/snow: 784.99 m
Event(s):	EDC (EPICA Dome C) (URI: https://en.wikipedia.org/wiki/Dome_C) * LATITUDE: -75.100000 * LONGITUDE: 123.350000 * DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00 * ELEVATION: 3233.0 m * Recovery: 3300 m * LOCATION: Dome C, Antarctica * CAMPAIGN: Dome C * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drill site is 56 km from the site of a previous Dome C core that provided records extending into the last glacial period, and 560 km from the site of the Vostok cores. The completion of the Dome C core was delayed when the first drilling became stuck at 788 m in 1999 (EDC96).
Comment:	The file "EDC_KPHdust_1cm.dat" contains the EPICA Dome C insoluble dust measured with the Copenhavn laser sensor on a depth and EDC3 age scale. Below 769.5m depth insoluble dust was measured with the Bern sensor, data available in the file "EDC_CaDustConc_1cm.dat".
Parameter(s):	AGE [ka BP] (Age) * GEOCODE
	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE
	Signal [V] (Signal) * PI: Lambert, Fabrice (https://orcid.org/0000-0002-2192-024X, ambert@uc.c) * COMMENT: of dust laser
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	44031 data points
*/
Age [ka BP]	Depth ice/snow [m]	Signal [V]
38.390134	708.89	0.1800
38.390941	708.90	0.1800
38.391748	708.91	0.1800
38.392555	708.92	0.1950
38.393362	708.93	0.1875
38.394169	708.94	0.2250
38.394977	708.95	0.2175
38.395779	708.96	0.2250
38.396582	708.97	0.2250
38.397384	708.98	0.2250
38.398186	708.99	0.2100
38.398989	709.00	0.2100
38.399792	709.01	0.2100
38.400594	709.02	0.2175
38.401396	709.03	0.1950
38.402199	709.04	0.2100
38.403002	709.05	0.1950
38.403804	709.06	0.1800
38.404606	709.07	0.1800
38.405409	709.08	0.1875
38.406211	709.09	0.1800
38.407014	709.10	0.1950
38.407816	709.11	0.2100
38.408619	709.12	0.2100
38.409421	709.13	0.2100
38.410224	709.14	0.1950
38.411026	709.15	0.2025
38.411829	709.16	0.1950
38.412631	709.17	0.1800
38.413434	709.18	0.1650
38.414236	709.19	0.1800
38.415039	709.20	0.1650
38.415841	709.21	0.1500
38.416644	709.22	0.1875
38.417446	709.23	0.2100
38.418249	709.24	0.1950
38.419051	709.25	0.1950
38.419854	709.26	0.1950
38.420656	709.27	0.2100
38.421459	709.28	0.1950
38.422261	709.29	0.1950
38.423064	709.30	0.2025
38.423866	709.31	0.2400
38.424669	709.32	0.2100
38.425471	709.33	0.2025
38.426274	709.34	0.2100
38.427076	709.35	0.2100
38.427878	709.36	0.2100
38.428681	709.37	0.1875
38.429484	709.38	0.1950
38.430286	709.39	0.1800
38.431088	709.40	0.1650
38.431891	709.41	0.1725
38.432693	709.42	0.1650
38.433496	709.43	0.1800
38.434298	709.44	0.1950
38.435101	709.45	0.1950
38.435903	709.46	0.1800
38.436706	709.47	0.1950
38.437508	709.48	0.1950
38.439113	709.50	0.3600
38.439937	709.51	0.2550
38.440761	709.52	0.2325
38.441585	709.53	0.2400
38.442408	709.54	0.2100
38.443232	709.55	0.2175
38.444056	709.56	0.2100
38.444880	709.57	0.2250
38.445704	709.58	0.1950
38.446527	709.59	0.2175
38.447351	709.60	0.2025
38.448175	709.61	0.1950
38.448999	709.62	0.2025
38.449823	709.63	0.1950
38.450646	709.64	0.2325
38.451470	709.65	0.3150
38.452294	709.66	0.2325
38.453118	709.67	0.2100
38.453942	709.68	0.1950
38.454765	709.69	0.2025
38.455589	709.70	0.1950
38.456413	709.71	0.1875
38.457237	709.72	0.1800
38.458060	709.73	0.1725
38.458884	709.74	0.1875
38.459708	709.75	0.1650
38.460532	709.76	0.1725
38.461356	709.77	0.1950
38.462180	709.78	0.1950
38.463003	709.79	0.1875
38.463827	709.80	0.1950
38.464651	709.81	0.1875
38.465475	709.82	0.1800
38.466298	709.83	0.1950
38.467122	709.84	0.2025
38.467946	709.85	0.2100
38.468770	709.86	0.1950
38.469594	709.87	0.1950
38.470417	709.88	0.2250
38.471241	709.89	0.2250
38.472065	709.90	0.2250
38.472889	709.91	0.2175
38.473713	709.92	0.2100
38.474536	709.93	0.2025
38.475360	709.94	0.1950
38.476184	709.95	0.2100
38.477008	709.96	0.2250
38.477832	709.97	0.2100
38.478655	709.98	0.2100
38.479479	709.99	0.1950
38.480303	710.00	0.1950
38.481127	710.01	0.1800
38.481950	710.02	0.2850
38.482774	710.03	0.2775
38.483598	710.04	0.2250
38.484422	710.05	0.2175
38.485229	710.06	0.2100
38.486037	710.07	0.2100
38.486844	710.08	0.1950
38.487652	710.09	0.1950
38.488459	710.10	0.1950
38.489267	710.11	0.1950
38.490074	710.12	0.1875
38.490882	710.13	0.1950
38.491689	710.14	0.1950
38.492496	710.15	0.1875
38.493304	710.16	0.1725
38.494111	710.17	0.1950
38.494919	710.18	0.1950
38.495726	710.19	0.1875
38.496534	710.20	0.1800
38.497341	710.21	0.1725
38.498149	710.22	0.1800
38.498956	710.23	0.1950
38.499764	710.24	0.1950
38.500571	710.25	0.2025
38.501378	710.26	0.2175
38.502186	710.27	0.2025
38.502993	710.28	0.1950
38.503801	710.29	0.2025
38.504608	710.30	0.1875
38.505416	710.31	0.1950
38.506223	710.32	0.2025
38.507031	710.33	0.1950
38.507838	710.34	0.1950
38.508646	710.35	0.2100
38.509453	710.36	0.1950
38.510260	710.37	0.2100
38.511068	710.38	0.2100
38.511875	710.39	0.2100
38.512683	710.40	0.2100
38.513490	710.41	0.2100
38.514298	710.42	0.2025
38.515105	710.43	0.1950
38.515913	710.44	0.1950
38.516720	710.45	0.1950
38.517528	710.46	0.1875
38.518335	710.47	0.1950
38.519142	710.48	0.1800
38.519950	710.49	0.1950
38.520757	710.50	0.1950
38.521565	710.51	0.1950
38.522372	710.52	0.1800
38.523180	710.53	0.1800
38.529622	710.61	0.1950
38.530413	710.62	0.1950
38.531203	710.63	0.1950
38.531994	710.64	0.1950
38.532784	710.65	0.1800
38.533574	710.66	0.1950
38.534365	710.67	0.1800
38.535155	710.68	0.1650
38.535946	710.69	0.1650
38.536736	710.70	0.1650
38.537526	710.71	0.1650
38.538317	710.72	0.1800
38.539107	710.73	0.2250
38.539898	710.74	0.2250
38.540688	710.75	0.2100
38.541479	710.76	0.2100
38.542269	710.77	0.1950
38.543059	710.78	0.2025
38.543850	710.79	0.1800
38.544640	710.80	0.1950
38.545431	710.81	0.1950
38.546221	710.82	0.1800
38.547012	710.83	0.1800
38.572305	711.15	0.2625
38.573094	711.16	0.2550
38.573882	711.17	0.2400
38.574671	711.18	0.2475
38.575460	711.19	0.2325
38.576249	711.20	0.2700
38.577038	711.21	0.2325
38.577827	711.22	0.2475
38.578616	711.23	0.2250
38.579404	711.24	0.2400
38.580193	711.25	0.2400
38.580982	711.26	0.2325
38.581771	711.27	0.2475
38.582560	711.28	0.2625
38.583349	711.29	0.2400
38.584137	711.30	0.2475
38.584926	711.31	0.2550
38.585715	711.32	0.2550
38.586504	711.33	0.2400
38.587293	711.34	0.2475
38.588082	711.35	0.2400
38.588870	711.36	0.2250
38.589659	711.37	0.2400
38.590448	711.38	0.2700
38.591237	711.39	0.2850
38.592026	711.40	0.3000
38.592815	711.41	0.3150
38.593604	711.42	0.3150
38.594392	711.43	0.2850
38.595181	711.44	0.2700
38.603070	711.54	0.2925
38.603859	711.55	0.2250
38.604648	711.56	0.2250
38.605436	711.57	0.2250
38.606225	711.58	0.2250
38.607014	711.59	0.2400
38.607803	711.60	0.2250
38.608592	711.61	0.2250
38.609381	711.62	0.2400
38.610170	711.63	0.2325
38.610958	711.64	0.2400
38.611747	711.65	0.2325
38.612536	711.66	0.1950
38.613325	711.67	0.2025
38.614114	711.68	0.1950
38.615691	711.70	0.2250
38.616488	711.71	0.2250
38.617285	711.72	0.2250
38.618082	711.73	0.2100
38.618879	711.74	0.2100
38.619676	711.75	0.2100
38.620473	711.76	0.1875
38.621270	711.77	0.1800
38.622066	711.78	0.1800
38.622863	711.79	0.1875
38.623660	711.80	0.1950
38.624457	711.81	0.1800
38.625254	711.82	0.1950
38.626051	711.83	0.1950
38.626848	711.84	0.2100
38.627644	711.85	0.2100
38.628441	711.86	0.2250
38.629238	711.87	0.2250
38.630035	711.88	0.2250
38.630832	711.89	0.2100
38.631629	711.90	0.2250
38.632426	711.91	0.2100
38.633223	711.92	0.2100
38.634020	711.93	0.2100
38.634816	711.94	0.2100
38.635613	711.95	0.2025
38.636410	711.96	0.2100
38.637207	711.97	0.2100
38.638004	711.98	0.2100
38.638801	711.99	0.2100
38.639598	712.00	0.1950
38.640394	712.01	0.1950
38.641191	712.02	0.1800
38.641988	712.03	0.1725
38.642785	712.04	0.1875
38.643582	712.05	0.1950
38.644379	712.06	0.2025
38.645176	712.07	0.2025
38.645973	712.08	0.1950
38.646770	712.09	0.2025
38.647566	712.10	0.1950
38.648363	712.11	0.2100
38.649160	712.12	0.2100
38.649957	712.13	0.2250
38.650754	712.14	0.2250
38.651551	712.15	0.2400
38.652348	712.16	0.2250
38.653144	712.17	0.2400
38.653941	712.18	0.2400
38.654738	712.19	0.2400
38.655535	712.20	0.2250
38.656332	712.21	0.2100
38.659520	712.25	0.2250
38.660336	712.26	0.2250
38.661152	712.27	0.2250
38.661967	712.28	0.2250
38.662783	712.29	0.2100
38.663599	712.30	0.2250
38.664415	712.31	0.2775
38.665231	712.32	0.2700
38.666047	712.33	0.2250
38.666863	712.34	0.2250
38.667679	712.35	0.2250
38.668495	712.36	0.2175
38.669311	712.37	0.2100
38.670127	712.38	0.2100
38.670943	712.39	0.2250
38.671759	712.40	0.2100
38.672575	712.41	0.2175
38.673391	712.42	0.2250
38.674207	712.43	0.2250
38.675023	712.44	0.2100
38.675839	712.45	0.2175
38.676655	712.46	0.2475
38.677471	712.47	0.2400
38.678287	712.48	0.2550
38.679103	712.49	0.2400
38.679919	712.50	0.2250
38.680735	712.51	0.2475
38.681551	712.52	0.2325
38.682367	712.53	0.2100
38.683183	712.54	0.2100
38.683999	712.55	0.2100
38.684815	712.56	0.2100
38.685631	712.57	0.1950
38.686447	712.58	0.2025
38.687263	712.59	0.2250
38.688079	712.60	0.2250
38.688895	712.61	0.2250
38.689711	712.62	0.2100
38.690527	712.63	0.2250
38.691343	712.64	0.2100
38.692159	712.65	0.2100
38.692975	712.66	0.2175
38.693791	712.67	0.2250
38.694607	712.68	0.2550
38.695423	712.69	0.2550
38.696239	712.70	0.2250
38.697055	712.71	0.2250
38.697871	712.72	0.2400
38.698686	712.73	0.2325
38.699502	712.74	0.2400
38.700318	712.75	0.2400
38.701134	712.76	0.2175
38.701950	712.77	0.2250
38.702766	712.78	0.2025
38.704398	712.80	0.2400
38.705243	712.81	0.2400
38.706088	712.82	0.2250
38.706932	712.83	0.2250
38.707776	712.84	0.2100
38.708621	712.85	0.2100
38.709466	712.86	0.2100
38.710310	712.87	0.2100
38.711155	712.88	0.2100
38.711999	712.89	0.2100
38.712844	712.90	0.2250
38.713688	712.91	0.1950
38.714533	712.92	0.1950
38.715377	712.93	0.1950
38.716222	712.94	0.1800
38.717066	712.95	0.2025
38.717911	712.96	0.1950
38.718756	712.97	0.2100
38.719600	712.98	0.2100
38.720444	712.99	0.2100
38.721289	713.00	0.1950
38.722134	713.01	0.1800
38.722978	713.02	0.1800
38.723823	713.03	0.1875
38.724667	713.04	0.1800
38.725512	713.05	0.1800
38.726356	713.06	0.1950
38.727201	713.07	0.1950
38.728045	713.08	0.1800
38.728890	713.09	0.1800
38.729734	713.10	0.1800
38.730579	713.11	0.1800
38.731423	713.12	0.1800
38.732268	713.13	0.1800
38.733112	713.14	0.1800
38.733957	713.15	0.1800
38.734802	713.16	0.1875
38.735646	713.17	0.2100
38.736491	713.18	0.2100
38.737335	713.19	0.1950
38.738180	713.20	0.1950
38.739024	713.21	0.1950
38.739869	713.22	0.2100
38.740713	713.23	0.2100
38.741558	713.24	0.1950
38.742402	713.25	0.1950
38.743247	713.26	0.1800
38.744091	713.27	0.1950
38.744936	713.28	0.1950
38.745780	713.29	0.2100
38.746625	713.30	0.2325
38.747470	713.31	0.2175
38.748314	713.32	0.2250
38.749159	713.33	0.2250
38.750003	713.34	0.2400
38.750848	713.35	0.2250
38.751712	713.36	0.2250
38.752577	713.37	0.2325
38.753441	713.38	0.2250
38.754306	713.39	0.2400
38.755170	713.40	0.2475
38.761222	713.47	0.2250
38.762086	713.48	0.2475
38.762950	713.49	0.2325
38.763815	713.50	0.2550
38.764680	713.51	0.4500
38.765544	713.52	0.5625
38.766408	713.53	0.5850
38.767273	713.54	0.3000
38.768137	713.55	0.2400
38.769002	713.56	0.2325
38.769866	713.57	0.2250
38.770731	713.58	0.2100
38.771595	713.59	0.2100
38.772460	713.60	0.1950
38.773324	713.61	0.1800
38.774189	713.62	0.1950
38.775053	713.63	0.2025
38.781969	713.71	0.1950
38.782834	713.72	0.2025
38.783698	713.73	0.2100
38.784563	713.74	0.1950
38.785427	713.75	0.2250
38.786292	713.76	0.2100
38.787156	713.77	0.1950
38.788021	713.78	0.1950
38.788885	713.79	0.1950
38.789750	713.80	0.2100
38.790614	713.81	0.2250
38.791479	713.82	0.2100
38.792343	713.83	0.2100
38.793208	713.84	0.2100
38.794072	713.85	0.2100
38.794937	713.86	0.2100
38.795801	713.87	0.2100
38.798394	713.90	0.2250
38.799180	713.91	0.2250
38.799965	713.92	0.2100
38.800750	713.93	0.2100
38.801535	713.94	0.2250
38.802320	713.95	0.2100
38.803105	713.96	0.2100
38.803891	713.97	0.2025
38.804676	713.98	0.2175
38.805461	713.99	0.2100
38.806246	714.00	0.2400
38.807031	714.01	0.2475
38.807816	714.02	0.2400
38.808602	714.03	0.2325
38.809387	714.04	0.3000
38.810172	714.05	0.2850
38.810957	714.06	0.2550
38.811742	714.07	0.2250
38.812527	714.08	0.2250
38.813312	714.09	0.2250
38.814098	714.10	0.2250
38.814883	714.11	0.1950
38.815668	714.12	0.2025
38.816453	714.13	0.1950
38.817238	714.14	0.2250
38.818023	714.15	0.2250
38.818809	714.16	0.2175
38.819594	714.17	0.2100
38.820379	714.18	0.2100
38.821164	714.19	0.2100
38.821949	714.20	0.2100
38.822734	714.21	0.1950
38.842392	714.46	0.2700
38.843205	714.47	0.2700
38.844019	714.48	0.2400
38.844832	714.49	0.2400
38.845646	714.50	0.2325
38.846460	714.51	0.2250
38.847273	714.52	0.2400
38.848087	714.53	0.2100
38.848900	714.54	0.2250
38.849714	714.55	0.2250
38.850527	714.56	0.2100
38.851341	714.57	0.2100
38.852154	714.58	0.2250
38.852968	714.59	0.2550
38.853782	714.60	0.2550
38.854595	714.61	0.2400
38.855409	714.62	0.2700
38.856222	714.63	0.2550
38.857036	714.64	0.2400
38.857849	714.65	0.2475
38.858663	714.66	0.2475
38.859476	714.67	0.2475
38.860290	714.68	0.2325
38.861104	714.69	0.2475
38.861917	714.70	0.2625
38.862731	714.71	0.2400
38.869239	714.79	0.2250
38.870053	714.80	0.2250
38.870866	714.81	0.2100
38.871680	714.82	0.2100
38.872494	714.83	0.2100
38.873307	714.84	0.2175
38.874121	714.85	0.2100
38.874934	714.86	0.2100
38.875748	714.87	0.2100
38.876561	714.88	0.2100
38.877375	714.89	0.2175
38.878188	714.90	0.1950
38.879002	714.91	0.1950
38.879816	714.92	0.2175
38.880629	714.93	0.2325
38.881443	714.94	0.2100
38.882256	714.95	0.1950
38.883070	714.96	0.1800
38.883884	714.97	0.2025
38.884697	714.98	0.2100
38.886324	715.00	0.1950
38.887131	715.01	0.1950
38.887937	715.02	0.2100
38.888744	715.03	0.2250
38.889550	715.04	0.2250
38.890357	715.05	0.2100
38.891163	715.06	0.1950
38.891970	715.07	0.1950
38.892776	715.08	0.1950
38.893583	715.09	0.1950
38.894390	715.10	0.2100
38.895196	715.11	0.1950
38.896003	715.12	0.2100
38.896809	715.13	0.2100
38.897616	715.14	0.2175
38.898422	715.15	0.2100
38.899229	715.16	0.2250
38.900035	715.17	0.2250
38.900842	715.18	0.2250
38.901648	715.19	0.2400
38.902455	715.20	0.2250
38.903261	715.21	0.2175
38.904068	715.22	0.1950
38.904874	715.23	0.1950
38.905681	715.24	0.1950
38.906488	715.25	0.1950
38.907294	715.26	0.2250
38.908101	715.27	0.2100
38.908907	715.28	0.2100
38.909714	715.29	0.2025
38.910520	715.30	0.1950
38.911327	715.31	0.2100
38.912133	715.32	0.2250
38.912940	715.33	0.2250
38.913746	715.34	0.2250
38.914553	715.35	0.1950
38.915359	715.36	0.1800
38.916166	715.37	0.2250
38.916972	715.38	0.2250
38.917779	715.39	0.2025
38.918586	715.40	0.1950
38.919392	715.41	0.1950
38.920199	715.42	0.2100
38.921005	715.43	0.2100
38.921812	715.44	0.1950
38.922618	715.45	0.1800
38.923425	715.46	0.1800
38.924231	715.47	0.1800
38.925038	715.48	0.1950
38.925844	715.49	0.1950
38.926651	715.50	0.1950
38.927458	715.51	0.1875
38.928264	715.52	0.1950
38.929070	715.53	0.2100
38.929877	715.54	0.1950
38.930684	715.55	0.2100
38.931508	715.56	0.2100
38.932332	715.57	0.1950
38.933157	715.58	0.1950
38.933981	715.59	0.1800
38.934805	715.60	0.1950
38.935630	715.61	0.2025
38.936454	715.62	0.1800
38.937278	715.63	0.1950
38.938103	715.64	0.1950
38.938927	715.65	0.1800
38.939752	715.66	0.1875
38.940576	715.67	0.1950
38.941400	715.68	0.1875
38.942225	715.69	0.1800
38.943049	715.70	0.1725
38.943873	715.71	0.1875
38.944698	715.72	0.1875
38.945522	715.73	0.1800
38.946346	715.74	0.2100
38.947171	715.75	0.2025
38.947995	715.76	0.2100
38.948820	715.77	0.1950
38.949644	715.78	0.1650
38.950468	715.79	0.1950
38.951293	715.80	0.1950
38.952117	715.81	0.2100
38.952941	715.82	0.1950
38.953766	715.83	0.2250
38.954590	715.84	0.2250
38.955414	715.85	0.2475
38.956239	715.86	0.2775
38.957063	715.87	0.2400
38.957888	715.88	0.2325
38.958712	715.89	0.2250
38.959536	715.90	0.2250
38.960361	715.91	0.2250
38.961185	715.92	0.2250
38.962009	715.93	0.2100
38.962834	715.94	0.2250
38.963658	715.95	0.2100
38.964482	715.96	0.1950
38.965307	715.97	0.1650
38.966131	715.98	0.1950
38.966955	715.99	0.1875
38.967780	716.00	0.2250
38.968604	716.01	0.2175
38.969428	716.02	0.2100
38.970253	716.03	0.2100
38.971077	716.04	0.2100
38.971902	716.05	0.2250
38.972726	716.06	0.2250
38.973550	716.07	0.2250
38.974375	716.08	0.2100
38.975199	716.09	0.2850
38.976873	716.11	0.2700
38.977723	716.12	0.2775
38.978573	716.13	0.2550
38.979422	716.14	0.2250
38.980272	716.15	0.2250
38.981122	716.16	0.2250
38.981972	716.17	0.2400
38.982822	716.18	0.2550
38.983672	716.19	0.2475
38.984521	716.20	0.2250
38.985371	716.21	0.2100
38.986221	716.22	0.1950
38.987071	716.23	0.2025
38.987920	716.24	0.1875
38.988770	716.25	0.1950
38.989620	716.26	0.1950
38.990470	716.27	0.1950
38.991320	716.28	0.1800
38.992169	716.29	0.1800
38.993019	716.30	0.1650
38.993869	716.31	0.1725
38.994719	716.32	0.1800
38.995568	716.33	0.1725
38.996418	716.34	0.1650
38.997268	716.35	0.1950
38.998118	716.36	0.1950
38.998968	716.37	0.1950
38.999817	716.38	0.2025
39.000667	716.39	0.1800
39.001517	716.40	0.1950
39.002367	716.41	0.1950
39.003217	716.42	0.1950
39.004066	716.43	0.1950
39.004916	716.44	0.1950
39.005766	716.45	0.1950
39.006616	716.46	0.1950
39.007466	716.47	0.2025
39.008315	716.48	0.2100
39.009165	716.49	0.2100
39.010015	716.50	0.2100
39.010865	716.51	0.2250
39.011714	716.52	0.2100
39.012564	716.53	0.2100
39.013414	716.54	0.1800
39.014264	716.55	0.1800
39.015114	716.56	0.1800
39.015963	716.57	0.1650
39.016813	716.58	0.1800
39.017663	716.59	0.2100
39.018513	716.60	0.1950
39.019363	716.61	0.1800
39.020212	716.62	0.1875
39.021062	716.63	0.2100
39.026089	716.69	0.2100
39.026921	716.70	0.2250
39.027753	716.71	0.2325
39.028584	716.72	0.2250
39.029416	716.73	0.2175
39.030248	716.74	0.2100
39.031080	716.75	0.2100
39.031912	716.76	0.2100
39.032744	716.77	0.1950
39.033575	716.78	0.2100
39.034407	716.79	0.1950
39.035239	716.80	0.2100
39.036071	716.81	0.2100
39.036903	716.82	0.1950
39.037734	716.83	0.2100
39.038566	716.84	0.2100
39.039398	716.85	0.2100
39.040230	716.86	0.1950
39.041062	716.87	0.1950
39.041894	716.88	0.2100
39.042725	716.89	0.2100
39.043557	716.90	0.2100
39.044389	716.91	0.1950
39.045221	716.92	0.1950
39.046053	716.93	0.2100
39.046884	716.94	0.2175
39.047716	716.95	0.2100
39.068512	717.20	0.2250
39.069288	717.21	0.2400
39.070065	717.22	0.2250
39.070842	717.23	0.1950
39.071619	717.24	0.2025
39.072396	717.25	0.1950
39.073172	717.26	0.2025
39.073949	717.27	0.1950
39.074726	717.28	0.2100
39.075503	717.29	0.2100
39.076280	717.30	0.2400
39.077056	717.31	0.2250
39.077833	717.32	0.1950
39.078610	717.33	0.2100
39.079387	717.34	0.2250
39.080163	717.35	0.2100
39.080940	717.36	0.2175
39.081717	717.37	0.2100
39.082494	717.38	0.2250
39.083270	717.39	0.2100
39.084047	717.40	0.2100
39.084824	717.41	0.2100
39.085601	717.42	0.2250
39.086378	717.43	0.2250
39.087154	717.44	0.2250
39.087931	717.45	0.2250
39.088708	717.46	0.2250
39.089485	717.47	0.2250
39.090261	717.48	0.2250
39.091038	717.49	0.2400
39.091815	717.50	0.2400
39.092592	717.51	0.2550
39.093368	717.52	0.2400
39.094145	717.53	0.2250
39.094922	717.54	0.2400
39.095699	717.55	0.2250
39.096476	717.56	0.2400
39.097252	717.57	0.2550
39.098029	717.58	0.2625
39.098806	717.59	0.2550
39.099583	717.60	0.2475
39.100360	717.61	0.2475
39.101136	717.62	0.2475
39.101913	717.63	0.2400
39.102690	717.64	0.2400
39.103467	717.65	0.2400
39.104243	717.66	0.2400
39.105020	717.67	0.2475
39.105797	717.68	0.2775
39.106574	717.69	0.3150
39.107350	717.70	0.3000
39.108127	717.71	0.3000
39.108904	717.72	0.3000
39.109681	717.73	0.2700
39.110458	717.74	0.2400
39.111234	717.75	0.2400
39.112142	717.76	0.2400
39.113050	717.77	0.2250
39.113957	717.78	0.2175
39.114865	717.79	0.2175
39.115773	717.80	0.2250
39.116680	717.81	0.2250
39.117588	717.82	0.2400
39.118496	717.83	0.2625
39.119403	717.84	0.2325
39.120311	717.85	0.2700
39.121219	717.86	0.2625
39.122126	717.87	0.2850
39.123034	717.88	0.2850
39.123942	717.89	0.2775
39.124849	717.90	0.2550
39.125757	717.91	0.2550
39.126665	717.92	0.2475
39.127572	717.93	0.2475
39.128480	717.94	0.2775
39.129388	717.95	0.2850
39.130296	717.96	0.2475
39.131203	717.97	0.2400
39.132111	717.98	0.2400
39.133018	717.99	0.3375
39.133926	718.00	0.3525
39.134834	718.01	0.3525
39.135742	718.02	0.3450
39.136649	718.03	0.3000
39.137557	718.04	0.2850
39.138464	718.05	0.3075
39.139372	718.06	0.3000
39.140280	718.07	0.2475
39.141188	718.08	0.2400
39.142095	718.09	0.2250
39.143003	718.10	0.2550
39.143910	718.11	0.2325
39.144818	718.12	0.2625
39.145726	718.13	0.2550
39.146634	718.14	0.2625
39.147541	718.15	0.2400
39.148449	718.16	0.2550
39.149356	718.17	0.2775
39.150264	718.18	0.2250
39.151172	718.19	0.2250
39.152080	718.20	0.2250
39.152987	718.21	0.1950
39.153895	718.22	0.2100
39.154802	718.23	0.2400
39.155710	718.24	0.2850
39.156618	718.25	0.2325
39.157526	718.26	0.2400
39.158433	718.27	0.2400
39.159341	718.28	0.2550
39.160248	718.29	0.2475
39.161156	718.30	0.2325
39.162054	718.31	0.2475
39.162952	718.32	0.2850
39.163849	718.33	0.2700
39.164747	718.34	0.2850
39.165645	718.35	0.2700
39.166543	718.36	0.2700
39.167440	718.37	0.2625
39.168338	718.38	0.2550
39.169236	718.39	0.2400
39.170134	718.40	0.2625
39.171031	718.41	0.2775
39.171929	718.42	0.2550
39.172827	718.43	0.2400
39.173724	718.44	0.2550
39.174622	718.45	0.2250
39.175520	718.46	0.2250
39.176418	718.47	0.2325
39.177315	718.48	0.2400
39.178213	718.49	0.2475
39.179111	718.50	0.2250
39.180008	718.51	0.2250
39.180906	718.52	0.2325
39.181804	718.53	0.2550
39.182702	718.54	0.2925
39.183599	718.55	0.2775
39.184497	718.56	0.2400
39.185395	718.57	0.2325
39.186293	718.58	0.2550
39.187190	718.59	0.3225
39.188088	718.60	0.3375
39.188986	718.61	0.2700
39.189884	718.62	0.2250
39.190781	718.63	0.2325
39.191679	718.64	0.2325
39.192577	718.65	0.2700
39.193474	718.66	0.2850
39.194372	718.67	0.3150
39.195270	718.68	0.3150
39.196168	718.69	0.3075
39.197065	718.70	0.3225
39.197963	718.71	0.2850
39.198861	718.72	0.3375
39.199758	718.73	0.3225
39.200656	718.74	0.3075
39.201554	718.75	0.2775
39.202452	718.76	0.2550
39.203349	718.77	0.2550
39.204247	718.78	0.3675
39.205145	718.79	0.4350
39.206043	718.80	0.4425
39.206940	718.81	0.3975
39.207838	718.82	0.3975
39.208736	718.83	0.3975
39.209634	718.84	0.4125
39.210531	718.85	0.4200
39.211454	718.86	0.3900
39.212377	718.87	0.3000
39.213300	718.88	0.2775
39.214223	718.89	0.2550
39.215146	718.90	0.2850
39.216069	718.91	0.2775
39.216992	718.92	0.3075
39.217915	718.93	0.3000
39.218838	718.94	0.3150
39.219761	718.95	0.3000
39.220684	718.96	0.3000
39.221606	718.97	0.3675
39.222529	718.98	0.3900
39.223452	718.99	0.3375
39.224375	719.00	0.3075
39.225298	719.01	0.2550
39.226221	719.02	0.2325
39.227144	719.03	0.2250
39.228067	719.04	0.2325
39.228990	719.05	0.2250
39.229913	719.06	0.2550
39.230836	719.07	0.2400
39.232682	719.09	0.3000
39.233605	719.10	0.2925
39.234528	719.11	0.2775
39.235451	719.12	0.3000
39.236374	719.13	0.2775
39.237296	719.14	0.2250
39.238220	719.15	0.2100
39.239142	719.16	0.2325
39.240065	719.17	0.2250
39.240988	719.18	0.2250
39.241911	719.19	0.2400
39.242834	719.20	0.2400
39.243757	719.21	0.2550
39.244680	719.22	0.2700
39.245603	719.23	0.2550
39.246526	719.24	0.2850
39.247449	719.25	0.3000
39.248372	719.26	0.2550
39.249295	719.27	0.2250
39.250218	719.28	0.2400
39.251141	719.29	0.2625
